BS_Name,BS_Lat,BS_Lon,Nearest_Router_Name,Nearest_Router_Lat,Nearest_Router_Lon,Router_Type,Router_Priority,Router_Site_ID,Route_Distance_KM,Status
2628-HU043,16.27568889,107.8808521,LSW-HUPL53,16.2681,107.8805,LSW,2,HUPL53,1.3091,Success
2628-HU044,16.45163254,107.7970113,LSW-HUPV13,16.43542,107.79342,LSW,2,HUPV13,2.7294,Success
2628-HU045,16.43213053,107.7354741,CSG-HUPV10,16.44547,107.74654,CSG,1,HUPV10,2.3716,Success
2628-HU046,16.21706436,107.7249128,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-HU047,16.47267,107.529738,LSW_HUPX66,16.45876,107.52106,LSW,2,HUPX66,2.3381,Success
2628-HU048,16.45743701,107.5799475,CSG-HUTH27,16.45711,107.585419,CSG,1,HUTH27,0.6636,Success
2628-HU049,16.45858442,107.5877452,CSG-HUTH11,16.460556,107.588222,CSG,1,HUTH11,0.4034,Success
2628-HU050,16.49688217,107.6171411,CSG-HUTH2N,16.49246,107.60472,CSG,1,HUTH2N,2.1546,Success
2628-HU051,16.44216595,107.5766811,LSW_HUTH12,16.44733,107.58012,LSW,2,HUTH12,0.9366,Success
2628-HU052,16.30224732,107.2124516,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-HU053,16.4106528,107.6105516,CSG-HUTH2E,16.39312,107.60934,CSG,1,HUTH2E,7.0505,Success
2628-HU054,16.46169687,107.5642755,LSW_HUPX01,16.46536,107.56277,LSW,2,HUPX01,0.6243,Success
2628-HU055,16.44445232,107.5830619,CSG-HUTH51,16.44742,107.58385,CSG,1,HUTH51,0.42660000000000003,Success
2628-HU056,16.44807273,107.6042397,LSW_HUTH45,16.446431,107.602383,LSW,2,HUTH45,0.32689999999999997,Success
2628-HU057,16.48190748,107.593255,LSW_HUTH17,16.48113,107.597,LSW,2,HUTH17,0.4878,Success
2628-HU058,16.461618,107.612037,LSW_HUTH43,16.45756,107.6125,LSW,2,HUTH43,0.8998999999999999,Success
2628-HU059,16.4729,107.56948,LSW_HUPX30,16.4723,107.56688,LSW,2,HUPX30,0.42469999999999997,Success
2628-HU060,16.44581209,107.734062,CSG-HUPV10,16.44547,107.74654,CSG,1,HUPV10,1.8379,Success
2628-HU061,16.5506,107.60725,CSG-HUTH1J,16.5376,107.59998,CSG,1,HUTH1J,4.7932,Success
2628-HU062,16.21566171,108.0327914,LSW_HUPL39,16.2267,108.04317,LSW,2,HUPL39,1.7687,Success
2628-HU063,16.414,107.58721,CSG-HUTH2B,16.42066,107.58053,CSG,1,HUTH2B,1.2940999999999998,Success
2628-HU064,16.25993876,107.2928437,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-HU065,16.45398254,107.5943121,CSG-HUTH40,16.45435,107.59201,CSG,1,HUTH40,1.0828,Success
2628-HU066,16.41795928,107.6697524,CSG-HUHTMA01,16.41168,107.67333,CSG,1,HUHT01,1.0919,Success
2628-HU067,16.48210813,107.6112227,CSG-HUTH2D,16.476389,107.60625,CSG,1,HUTH2D,1.2532999999999999,Success
2628-HU069,16.48049064,107.6120173,CSG-HUTH2D,16.476389,107.60625,CSG,1,HUTH2D,1.1424,Success
2628-HU070,16.51976343,107.4648656,CSG-HUHA01,16.5252,107.47588,CSG,1,HUHA01,1.8125,Success
2628-HU071,16.45904425,107.5894739,LSW_HUTH37,16.4568,107.5894,LSW,2,HUTH37,0.2865,Success
2628-HU072,16.49039378,107.5467062,CSG-HUPX03,16.48571,107.5479,CSG,1,HUPX03,1.288,Success
2628-HU073,16.60024062,107.3746193,LSW-HUPD30,16.60938,107.37351,LSW,2,HUPD30,1.4323,Success
2628-HU074,16.59575338,107.3848396,LSW-HUPD30,16.60938,107.37351,LSW,2,HUPD30,3.0438,Success
2628-HU075,16.58865366,107.3758533,LSW_HUPD02,16.5823,107.36457,LSW,2,HUPD02,1.4523,Success
2628-HU076,16.39637323,107.7032756,LSW-HUHT13,16.39009,107.702,LSW,2,HUHT13,3.3796,Success
2628-HU077,16.487691,107.440424,CSG-HUHA21,16.49953,107.44453,CSG,1,HUHA21,1.6023,Success
2628-HU078,16.482289,107.61585,CSG-HUTH2D,16.476389,107.60625,CSG,1,HUTH2D,1.7841,Success
2628-HU079,16.478042,107.615692,CSG-HUTH2D,16.476389,107.60625,CSG,1,HUTH2D,2.1191,Success
2628-HU080,16.530308,107.318124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-HU081,16.504518,107.627139,LSW_HUPV29,16.51301,107.62782,LSW,2,HUPV29,1.2648,Success
2628-HU082,16.413942,107.549913,LSW_HUPX69,16.41556,107.56168,LSW,2,HUPX69,1.9032,Success
2628-HU083,16.297358,108.004159,CSG-HUPL25,16.29091,108.01514,CSG,1,HUPL25,2.4706,Success
2628-HU084,16.311379,107.788081,CSG-HUPL10,16.31785,107.7779,CSG,1,HUPL10,1.6547,Success
2628-HU085,16.542048,107.291465,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-HU086,16.578316,107.243649,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-HU087,16.453119,107.625665,CSG-HUTH2A,16.4562,107.62,CSG,1,HUTH2A,1.4645,Success
2628-HU088,16.396056,107.691815,CSG-HUHT24,16.38683,107.686806,CSG,1,HUHT24,1.4135,Success
2628-HU089,16.440919,107.618234,CSG-HUHT32,16.43964,107.614,CSG,1,HUHT32,0.7109,Success
2628-HU090,16.483573,107.611275,CSG-HUTH2D,16.476389,107.60625,CSG,1,HUTH2D,1.4325,Success
2628-HU091,16.467416,107.569572,LSW_HUPX15,16.469343,107.570999,LSW,2,HUPX15,0.3496,Success
2628-HU092,16.466981,107.575177,LSW_HUPX08,16.464487,107.574239,LSW,2,HUPX08,0.4285,Success
2628-HU093,16.211538,108.116153,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-HU094,16.448256,107.617752,CSG-HUHT32,16.43964,107.614,CSG,1,HUHT32,1.1416,Success
2628-HU095,16.45599,107.54836,LSW-HUPX50,16.45988,107.56071,LSW,2,HUPX50,2.0126,Success
2628-HU096,16.489291,107.610218,CSG-HUTH2N,16.49246,107.60472,CSG,1,HUTH2N,1.4007,Success
2628-HU097,16.4364,107.6234,CSG-HUHT12,16.44264,107.62355,CSG,1,HUHT12,0.9221,Success
2628-HU098,16.695563,107.356145,LSW-HUPD10,16.70895,107.36172,LSW,2,HUPD10,1.7333,Success
2628-HU099,16.655284,107.495797,LSW-HUQD02,16.64444,107.48802,LSW,2,HUQD02,5.7112,Success
2628-HU100,16.672951,107.442895,LSW-HUPD25,16.67708,107.42681,LSW,2,HUPD25,2.1376,Success
2628-HU101,16.405069,107.67177,CSG-HUHTMA01,16.41168,107.67333,CSG,1,HUHT01,1.0822,Success
2628-HU102,16.4244,107.65643,LSW_HUHT10,16.42292,107.66267,LSW,2,HUHT10,0.9269,Success
2628-HU103,16.37285,107.722884,CSG-HUHT35,16.37407,107.7145,CSG,1,HUHT35,1.7667,Success
2628-HU104,16.622,107.5426,LSW-HUQD15,16.61121,107.54668,LSW,2,HUQD15,1.9674,Success
2628-HU105,16.565799,107.631398,CSG-HUTH2P,16.56283,107.64217,CSG,1,HUTH2P,1.0338,Success
2628-HU106,16.442754,107.5595,CSG-HUTH24,16.435611,107.565278,CSG,1,HUTH24,1.2182,Success
2628-HU107,16.453113,107.616602,LSW_HUTH74,16.45434,107.61586,LSW,2,HUTH74,1.0047000000000001,Success
2628-HU108,16.581118,107.518015,CSG-HUQD14,16.5873,107.5125,CSG,1,HUQD14,1.1672,Success
2628-HU109,16.530549,107.491769,LSW_HUQD11,16.53978,107.49397,LSW,2,HUQD11,1.4802,Success
2628-HU110,16.493408,107.610618,CSG-HUTH2N,16.49246,107.60472,CSG,1,HUTH2N,1.1539000000000001,Success
2628-HU111,16.604144,107.56601,CSG-HUTH1A,16.59592,107.57578,CSG,1,HUTH1A,1.6282999999999999,Success
2628-HU112,16.639845,107.42893,CSG-HUQD05,16.62839,107.43266,CSG,1,HUQD05,1.8840999999999999,Success
2628-HU113,16.371314,107.70197,LSW_HUHT26,16.36335,107.70959,LSW,2,HUHT26,1.1282999999999999,Success
2628-HU114,16.628741,107.533738,CSG-HUQD06,16.62734,107.51794,CSG,1,HUQD06,2.1414,Success
2628-HU115,16.497687,107.528505,CSG-HUHA08,16.50409,107.51433,CSG,1,HUHA08,1.9794,Success
2628-HU116,16.435919,107.607032,CSG-HUHT32,16.43964,107.614,CSG,1,HUHT32,1.0564,Success
2628-HU117,16.467776,107.566831,CSG-HUPX28,16.46525,107.56901,CSG,1,HUPX28,0.3629,Success
2628-HU118,16.4474,107.44974,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-HU119,16.344068,107.442866,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-HU120,16.269353,107.370693,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-HU121,16.581065,107.545847,LSW_HUQD17,16.56484,107.54841,LSW,2,HUQD17,4.3692,Success
2628-HU122,16.462406,107.725934,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-HU123,16.487742,107.553867,CSG-HUHUMA01,16.481683,107.555912,CSG,1,HUHUMA01,0.8466,Success
2628-HU124,16.459489,107.623564,LSW_HUTH43,16.45756,107.6125,LSW,2,HUTH43,1.3917,Success
2628-HU125,16.461319,107.431326,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-HU126,16.482289,107.61585,CSG-HUTH2D,16.476389,107.60625,CSG,1,HUTH2D,1.7841,Success
2628-HU127,16.450249,107.582341,LSW_HUTH12,16.44733,107.58012,LSW,2,HUTH12,0.7377,Success
2628-HU128,16.451159,107.628999,CSG-HUHT12,16.44264,107.62355,CSG,1,HUHT12,1.3849,Success
2628-HU129,16.434396,107.573213,CSG-HUTH24,16.435611,107.565278,CSG,1,HUTH24,1.2139000000000002,Success
2628-HU130,16.499425,107.569811,LSW_HUPX13,16.4975,107.563,LSW,2,HUPX13,0.7777000000000001,Success
2628-HU131,16.45038,107.598135,CSG-HUTH18,16.44669,107.59563,CSG,1,HUTH18,0.5531,Success
2628-HU132,16.42315,107.589167,CSG-HUTH13,16.41803,107.59219,CSG,1,HUTH13,0.9017000000000001,Success
2628-HU133,16.396056,107.691815,CSG-HUHT24,16.38683,107.686806,CSG,1,HUHT24,1.4135,Success
2628-HU134,16.377641,107.69152,CSG-HUHT24,16.38683,107.686806,CSG,1,HUHT24,2.7475,Success
2628-HU135,16.482572,107.579073,LSW-HUPX26,16.478354,107.580574,LSW,2,HUPX26,0.6918,Success
2628-HU136,16.472902,107.631334,LSW_HUTH1Z,16.47369,107.6172,LSW,2,HUTH1Z,2.2854,Success
2628-HU137,16.466736,107.62727,LSW_HUTH1Z,16.47369,107.6172,LSW,2,HUTH1Z,2.39,Success
2628-HU138,16.484503,107.624955,CSG-HUPV08,16.49516,107.62916,CSG,1,HUPV08,2.0523000000000002,Success
2628-HU139,16.48027,107.56644,LSW_HUPX33,16.47696,107.56467,LSW,2,HUPX33,0.5585,Success
2628-HU140,16.362573,107.472202,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH001,12.22458587,109.1864865,CSG-KHNT82,12.222056,109.186561,CSG,1,KHNT82,0.43139999999999995,Success
2628-KH002,12.00871,109.21482,CSG-KHCR10,12.020986,109.215965,CSG,1,KHCR10,1.7313,Success
2628-KH003,12.244594,109.025237,LSW-KHDK22,12.23889,109.0079,LSW,2,KHDK22,2.4963,Success
2628-KH004,12.383014,108.966474,LSW-KHKV25,12.38485,108.95519,LSW,2,KHKV25,1.0420999999999998,Success
2628-KH005,12.475552,109.050805,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH006,12.645231,109.179693,CSG-KHVN23-2,12.64482,109.19394,CSG,1,KHVN23,2.4468,Success
2628-KH007,12.236407,109.16862,CSG-KHNT68,12.234349,109.172642,CSG,1,KHNT68,0.7631,Success
2628-KH008,12.482955,109.275915,LSW-KHNH47,12.490216,109.269106,LSW,2,KHNH47,1.7697,Success
2628-KH009,12.35777,108.97013,LSW-KHKV10,12.34991,108.97801,LSW,2,KHKV10,1.3865,Success
2628-KH010,12.667284,109.155789,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH011,12.51243,108.918273,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH012,12.19838,109.05333,CSG-KHDK12,12.209992,109.042219,CSG,1,KHDK12,1.917,Success
2628-KH013,11.98916,109.15978,CSG-KHCR19,11.994437,109.152653,CSG,1,KHCR19,1.5205,Success
2628-KH014,12.25106,109.05529,LSW-KHDK43,12.246948,109.06054,LSW,2,KHDK43,1.2446,Success
2628-KH015,12.48028,109.13293,CSG-KHNH10,12.47243,109.12482,CSG,1,KHNH10,1.5375,Success
2628-KH016,11.925497,109.163377,CSG-KHCR50,11.918804,109.160228,CSG,1,KHCR50,1.0937999999999999,Success
2628-KH017,12.26682,109.115327,LSW-KHDK26,12.267326,109.107228,LSW,2,KHDK26,0.9761,Success
2628-KH018,12.42172602,108.9762107,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH019,12.25765403,109.1539183,CSG-KHNT96,12.255769,109.15878,CSG,1,KHNT96,0.6721,Success
2628-KH020,12.19982,109.17318,LSW-KHNT4Q,12.199751,109.177632,LSW,2,KHNT4Q,1.1865999999999999,Success
2628-KH021,12.247604,109.17954,LSW-KHNT1J,12.243953,109.180328,LSW,2,KHNT1J,0.6215,Success
2628-KH022,12.242619,109.174594,CSG-KHNT25,12.242133,109.182258,CSG,1,KHNT25,1.0177,Success
2628-KH023,12.098037,109.153556,LSW-KHCL01,12.10325,109.14511,LSW,2,KHCL01,1.6904000000000001,Success
2628-KH024,12.374385,109.195272,CSG-KHNT44,12.364648,109.194306,CSG,1,KHNT44,1.1039,Success
2628-KH025,12.279907,109.176331,CSG-KHNT94,12.277538,109.184481,CSG,1,KHNT94,1.1903,Success
2628-KH026,12.225523,109.09933,LSW-KHDK10,12.23483,109.08898,LSW,2,KHDK10,6.0554,Success
2628-KH027,12.03312648,109.2128807,CSG-KHCR10,12.020986,109.215965,CSG,1,KHCR10,2.698,Success
2628-KH028,11.839593,109.086736,LSW-KHCR63,11.849101,109.096212,LSW,2,KHCR63,11.6132,Success
2628-KH029,11.90205173,109.1011764,LSW-KHCR29,11.895278,109.115557,LSW,2,KHCR29,43.280199999999994,Success
2628-KH030,11.91371241,109.1019739,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH031,11.99509168,109.0815232,LSW-KHCL09,12.010757,109.08602,LSW,2,KHCL09,72.8271,Success
2628-KH032,12.021857,109.105679,LSW-KHCL13,12.015622,109.113312,LSW,2,KHCL13,1.4898,Success
2628-KH033,12.126265,109.082699,LSW-KHCL37,12.121762,109.098162,LSW,2,KHCL37,17.6552,Success
2628-KH034,12.35688612,108.9648064,CSG-KHKV05,12.36449,108.95507,CSG,1,KHKV05,1.3223,Success
2628-KH035,12.491127,109.064464,CSG-KHNH09,12.50179,109.07819,CSG,1,KHNH09,3.821,Success
2628-KH036,12.536211,109.086892,LSW-KHNH68,12.54261,109.10133,LSW,2,KHNH68,11.2424,Success
2628-KH037,12.43979968,109.0025585,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH038,12.569186,109.113352,LSW-KHNH98,12.56024,109.12864,LSW,2,KHNH98,49.415,Success
2628-KH039,12.614471,109.168067,LSW-KHVN49,12.6107,109.1809,LSW,2,KHVN49,33.1169,Success
2628-KH040,12.675497,109.183678,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH041,12.75854737,109.2749251,LSW-KHVN17,12.75461,109.29022,LSW,2,KHVN17,4.2588,Success
2628-KH042,12.160937,109.076382,LSW-KHCL30,12.15541,109.07885,LSW,2,KHCL30,0.7884,Success
2628-KH043,12.219408,109.200243,LSW-KHNT3F,12.220868,109.200234,LSW,2,KHNT3F,0.17909999999999998,Success
2628-KH044,12.776099,109.308902,CSG-KHVN03,12.77003,109.30425,CSG,1,KHVN03,0.9964,Success
2628-KH045,12.652166,109.413531,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH046,12.151545,109.07409,LSW-KHCL30,12.15541,109.07885,LSW,2,KHCL30,13.384799999999998,Success
2628-KH047,12.280022,108.797895,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH048,12.16794226,109.055923,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH049,12.162163,109.202635,LSW-KHNT45,12.16875,109.19051,LSW,2,KHNT45,2.102,Success
2628-KH050,12.217896,109.08062,LSW-KHDK28,12.22351,109.085728,LSW,2,KHDK28,0.8274,Success
2628-KH051,12.462006,109.290845,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH052,12.512225,109.225261,CSG-KHNH40,12.5267,109.2207,CSG,1,KHNH40,5.3888,Success
2628-KH053,12.506726,109.2435,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH054,12.685669,109.162396,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH055,12.747151,109.223927,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH056,12.272251,109.203646,CSG-KHNT1N,12.2686,109.2051,CSG,1,KHNT1N,0.9747,Success
2628-KH057,12.268898,109.200592,LSW-KHNT54,12.2702,109.2023,LSW,2,KHNT54,0.2818,Success
2628-KH058,12.270285,109.199575,LSW-KHNT2S,12.269142,109.196952,LSW,2,KHNT2S,0.4663,Success
2628-KH059,12.19894068,109.2027168,CSG-KHNT46,12.202391,109.202007,CSG,1,KHNT46,0.5139,Success
2628-KH060,12.0068288,109.2141764,CSG-KHCR10,12.020986,109.215965,CSG,1,KHCR10,2.255,Success
2628-KH061,12.58740278,109.4138167,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH062,12.63204781,109.4018821,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH063,12.40945942,108.9343362,CSG-KHKV08,12.40196,108.94824,CSG,1,KHKV08,3.4951999999999996,Success
2628-KH064,12.26037863,108.8959213,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH065,12.196473,109.172403,LSW-KHNT4Q,12.199751,109.177632,LSW,2,KHNT4Q,1.1419000000000001,Success
2628-KH066,12.675607,109.215411,LSW-KHVN36,12.67944,109.21061,LSW,2,KHVN36,0.6937000000000001,Success
2628-KH067,12.28599171,109.2043606,LSW-KHNT99,12.284072,109.202405,LSW,2,KHNT99,0.3817,Success
2628-KH068,12.135508,109.034364,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH069,12.113098,108.997627,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH070,12.194768,109.224695,CSG-KHNT42,12.20433,109.214948,CSG,1,KHNT42,2.8430999999999997,Success
2628-KH071,11.926308,109.157955,CSG-KHCR50,11.918804,109.160228,CSG,1,KHCR50,1.2109,Success
2628-KH072,12.146839,109.064409,LSW-KHCL30,12.15541,109.07885,LSW,2,KHCL30,2.8349,Success
2628-KH073,12.294578,109.230267,LSW-KHNT14,12.304873,109.240152,LSW,2,KHNT14,1.6870999999999998,Success
2628-KH074,12.450744,109.284742,LSW-KHNH34,12.44301,109.28424,LSW,2,KHNH34,0.9957999999999999,Success
2628-KH075,12.227098,109.130337,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH076,12.11939773,108.9480278,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH077,12.213431,109.239913,LSW-KHNT8G,12.217109,109.239222,LSW,2,KHNT8G,0.15309999999999999,Success
2628-KH078,12.184595,109.163131,CSG-KHNTMA01,12.18747,109.17025,CSG,1,KHNTMA01,1.0967,Success
2628-KH079,12.224638,109.251161,LSW-KHNT4F,12.222251,109.24578,LSW,2,KHNT4F,0.975,Success
2628-KH080,12.246647,109.193816,LSW-KHNT51,12.244284,109.194058,LSW,2,KHNT51,0.2713,Success
2628-KH081,12.262771,109.150084,LSW-KHNT3S,12.26467,109.15514,LSW,2,KHNT3S,1.0046,Success
2628-KH082,12.314775,109.156089,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH083,12.272523,109.168944,CSG-KHNT94,12.277538,109.184481,CSG,1,KHNT94,2.5991999999999997,Success
2628-KH084,12.19824573,109.2062869,CSG-KHNT42,12.20433,109.214948,CSG,1,KHNT42,1.7226,Success
2628-KH085,12.20995498,109.2067898,CSG-KHNT32,12.209064,109.201835,CSG,1,KHNT32,0.8981,Success
2628-KH086,12.24558274,109.1663094,CSG-KHNT69,12.24114,109.16022,CSG,1,KHNT69,2.0239000000000003,Success
2628-KH087,12.24840451,109.1639202,CSG-KHNT3K,12.252112,109.161533,CSG,1,KHNT3K,1.6485999999999998,Success
2628-KH088,12.24392049,109.1675252,CSG-KHNT68,12.234349,109.172642,CSG,1,KHNT68,1.9798,Success
2628-KH089,12.24159919,109.1703135,CSG-KHNT68,12.234349,109.172642,CSG,1,KHNT68,1.9637,Success
2628-KH090,12.237963,109.169939,CSG-KHNT68,12.234349,109.172642,CSG,1,KHNT68,0.9939,Success
2628-KH091,12.23673518,109.1716554,CSG-KHNT68,12.234349,109.172642,CSG,1,KHNT68,0.6157,Success
2628-KH092,12.23337282,109.1826273,LSW-KHNT1U,12.236007,109.186734,LSW,2,KHNT1U,0.8933,Success
2628-KH093,12.21508739,109.1879098,LSW-KHNT4W,12.212252,109.19117,LSW,2,KHNT4W,0.6705,Success
2628-KH094,12.22027074,109.1802316,CSG-KHNT26,12.225202,109.183383,CSG,1,KHNT26,1.2054,Success
2628-KH095,12.21973892,109.1843428,CSG-KHNT82,12.222056,109.186561,CSG,1,KHNT82,0.6434,Success
2628-KH096,12.21583554,109.1832807,CSG-KHNT59,12.210871,109.188701,CSG,1,KHNT59,1.3108,Success
2628-KH097,12.21370881,109.1772855,CSG-KHNT59,12.210871,109.188701,CSG,1,KHNT59,1.7259,Success
2628-KH098,12.21125811,109.1773663,CSG-KHNT26,12.225202,109.183383,CSG,1,KHNT26,1.9615,Success
2628-KH099,12.23358429,109.176625,LSW-KHNT6V,12.236167,109.178073,LSW,2,KHNT6V,0.4767,Success
2628-KH100,12.20370234,109.1905702,LSW-KHNT40,12.203185,109.193285,LSW,2,KHNT40,0.5362,Success
2628-KH101,12.19993541,109.0786349,LSW-KHDK47,12.201778,109.063683,LSW,2,KHDK47,2.9566999999999997,Success
2628-KH102,12.23009321,109.1680865,CSG-KHNT68,12.234349,109.172642,CSG,1,KHNT68,1.1114000000000002,Success
2628-KH103,12.22313707,109.1640093,CSG-KHNT68,12.234349,109.172642,CSG,1,KHNT68,1.7578,Success
2628-KH104,12.22469911,109.1546639,LSW-KHNT1L,12.230923,109.155104,LSW,2,KHNT1L,0.976,Success
2628-KH105,12.406409,108.957383,CSG-KHKV08,12.40196,108.94824,CSG,1,KHKV08,1.6497,Success
2628-KH106,12.22599508,109.1688816,CSG-KHNT68,12.234349,109.172642,CSG,1,KHNT68,1.5143,Success
2628-KH107,12.27079523,109.1944374,LSW-KHNT66,12.267615,109.192916,LSW,2,KHNT66,0.482,Success
2628-KH108,12.25936641,109.0946383,LSW-KHDK29,12.263532,109.099975,LSW,2,KHDK29,1.2223,Success
2628-KH109,12.25901212,109.103315,LSW-KHDK29,12.263532,109.099975,LSW,2,KHDK29,0.9458,Success
2628-KH110,12.19819384,109.2137355,CSG-KHNT42,12.20433,109.214948,CSG,1,KHNT42,1.1505999999999998,Success
2628-KH111,12.23692584,109.182449,CSG-KHNT55,12.235582,109.183919,CSG,1,KHNT55,0.30839999999999995,Success
2628-KH112,12.24347564,109.1902715,LSW-KHNT4O,12.24509,109.190278,LSW,2,KHNT4O,0.2315,Success
2628-KH113,12.23838847,109.1786084,LSW-KHNT6V,12.236167,109.178073,LSW,2,KHNT6V,0.37560000000000004,Success
2628-KH114,12.30075137,109.2379014,LSW-KHNT14,12.304873,109.240152,LSW,2,KHNT14,0.5231,Success
2628-KH115,12.2564,109.1704,CSG-KHNT1E,12.2541,109.1721,CSG,1,KHNT1E,0.629,Success
2628-KH116,12.06468895,109.1986174,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KH117,12.321195,109.041224,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT001,14.337818,108.038253,CSG-KTKT37,14.34399,108.03759,CSG,1,KTKT37,0.7416,Success
2628-KT002,14.355548,108.022529,CSG-KTKT19,14.36126,108.020568,CSG,1,KTKT19,0.7564,Success
2628-KT003,14.172575,107.458592,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT004,15.070031,107.745166,LSW-KTDL20,15.063987,107.751896,LSW,2,KTDL20,1.0774000000000001,Success
2628-KT006,14.3393801,107.9997928,CSG-KTKT66,14.33481,107.9959,CSG,1,KTKT66,0.669,Success
2628-KT007,14.35337518,107.9976406,CSG-KTKT01,14.35386,108.00225,CSG,1,KTKT01,0.7278,Success
2628-KT008,14.816775,107.945638,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT009,14.32469,107.981064,LSW-KTKT85,14.33126,107.98743,LSW,2,KTKT85,1.249,Success
2628-KT010,14.605459,108.287711,LSW-KTKP01,14.59791,108.28848,LSW,2,KTKP01,1.003,Success
2628-KT012,14.836521,107.663821,LSW-KTNH06,14.83712,107.68001,LSW,2,KTNH06,1.9633,Success
2628-KT013,14.476997,107.855888,LSW-KTST22,14.48915,107.84322,LSW,2,KTST22,2.3807,Success
2628-KT014,14.620685,108.329279,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT015,14.766549,108.385955,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT016,14.58901,107.998837,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT017,14.601867,107.954291,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT018,14.900538,107.823249,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT020,14.920372,107.934984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT021,14.889864,107.617075,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT022,14.548572,107.920579,CSG-KTDH06,14.53835,107.91962,CSG,1,KTDH06,1.2595999999999998,Success
2628-KT024,14.378661,107.941805,LSW-KTKT22,14.37674,107.9309,LSW,2,KTKT22,1.3045,Success
2628-KT025,14.365444,108.014248,CSG-KTKT30,14.36501,108.00809,CSG,1,KTKT30,0.8511,Success
2628-KT026,14.362194,107.994795,LSW-KTKT09,14.35694,107.99499,LSW,2,KTKT09,0.6555,Success
2628-KT027,14.362793,108.004729,CSG-KTKT30,14.36501,108.00809,CSG,1,KTKT30,0.6068,Success
2628-KT028,14.51558,107.932648,LSW-KTDH07,14.51153,107.92258,LSW,2,KTDH07,1.1805999999999999,Success
2628-KT030,14.561585,108.15363,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No router in radius
2628-KT031,14.621296,107.649652,LSW-KTNH09,14.6175,107.63828,LSW,2,KTNH09,1.4618,Success
2628-KT032,14.828793,108.38416,LSW-KTKP18,14.815765,108.389719,LSW,2,KTKP18,2.3143000000000002,Success
2628-KT033,14.670038,107.839925,LSW-KTDT11,14.67478,107.83348,LSW,2,KTDT11,1.0374,Success
