Name,Lat,Lon,Site ID,Type,Priority
QNQN87,15.160321,108.88471,,CSG,2
QNQN90,15.20055,108.83577,,CSG,2
QNQN91,15.14053,108.804702,,CSG,2
QNQN94,15.1545,108.79613,,CSG,2
QNQN97,15.142575,108.82452,,CSG,2
QNQN99,15.14203,108.79972,,CSG,2
QNST05,15.2014,108.71819,,CSG,2
QNST06,15.17048,108.667,,CSG,2
QNST07,15.156694,108.753965,,CSG,2
QNST08,15.22559,108.76192,,CSG,2
QNST10,15.1764373,108.7914256,,CSG,2
QNST14,15.22075,108.78632,,CSG,2
QNST18,15.15531,108.70619,,CSG,2
QNST19,15.1437,108.7682,,CSG,2
QNST25,15.19974,108.76285,,CSG,2
QNST30,15.2244,108.64533,,CSG,2
QNST36,15.13794,108.7793,,CSG,2
QNST46,15.24031,108.74738,,CSG,2
QNTN04,15.09575,108.87724,,CSG,2
QNTN06,15.12473,108.730144,,CSG,2
QNTN09,15.137501,108.691212,,CSG,2
QNTN10,15.094146,108.75043,,CSG,2
QNTN12,15.041756,108.84757,,CSG,2
QNTN13,15.07724,108.83239,,CSG,2
QNTN15,15.07407,108.86415,,CSG,2
QNTN23,15.09048,108.79627,,CSG,2
QNTN24,15.067596,108.80975,,CSG,2
QNTN26,15.11727,108.75462,,CSG,2
QNTN31,15.098225,108.773401,,CSG,2
QNTN33,15.07078,108.88303,,CSG,2
QNTN39,15.09517,108.83468,,CSG,2
QNTN43,15.110232,108.719926,,CSG,2
QNTN66,15.11706,108.740035,,CSG,2
KHCL02,12.03129996,109.1292599,,CSG,2
KHCL12,12.0725,109.1583,,CSG,2
KHCL17,12.11886,109.1134173,,CSG,2
KHCL18,12.0299,109.1773,,CSG,2
KHCR04,11.83796801,109.111695,,CSG,2
KHCR10,12.020986,109.215965,,CSG,2
KHCR13,11.88072776,109.1102901,,CSG,2
KHCR14,11.90960356,109.1272345,,CSG,2
KHCR18,11.9114,109.1472,,CSG,2
KHCR19,11.99443734,109.1526529,,CSG,2
KHCR27,11.96666771,109.1066679,,CSG,2
KHCR47,11.94107001,109.1132701,,CSG,2
KHCR49,11.91870901,109.145014,,CSG,2
KHCR50,11.9188041,109.1602275,,CSG,2
KHCR53,11.94227001,109.17915,,CSG,2
KHDK07,12.31553,108.98029,,CSG,2
KHDK08,12.275289,109.117662,,CSG,2
KHDK12,12.209992,109.042219,,CSG,2
KHDK13,12.24885,109.09061,,CSG,2
KHDK15,12.27,109.0894,,CSG,2
KHDK37,12.30831901,108.997223,,CSG,2
KHKV05,12.36449,108.95507,,CSG,2
KHKV08,12.40196,108.94824,,CSG,2
KHNH02,12.54233,109.22581,,CSG,2
KHNH04,12.42114,109.14842,,CSG,2
KHNH09,12.50179,109.07819,,CSG,2
KHNH10,12.47243,109.12482,,CSG,2
KHNH12,12.49976,109.11405,,CSG,2
KHNH14,12.45989,109.08108,,CSG,2
KHNH19,12.5036001,109.1399001,,CSG,2
KHNH20,12.5296,109.1599,,CSG,2
KHNH27,12.498015,109.005586,,CSG,2
KHNH32,12.55729,109.21827,,CSG,2
KHNH40,12.5267,109.2207,,CSG,2
KHNH44,12.52466,109.10231,,CSG,2
KHNH55,12.48969,109.15228,,CSG,2
KHNH76,12.56596,109.17084,,CSG,2
KHNT05,12.2492,109.1834,,CSG,2
KHNT07,12.30220011,109.1703001,,CSG,2
KHNT08,12.21493181,109.1950718,,CSG,2
KHNT13,12.33962201,109.197859,,CSG,2
KHNT17,12.25813501,109.188384,,CSG,2
KHNT1A,12.21675001,109.24399,,CSG,2
KHNT1E,12.25410001,109.1721001,,CSG,2
KHNT1F,12.1996477,109.1942289,,CSG,2
KHNT1G,12.2205,109.1927,,CSG,2
KHNT1M,12.25462701,109.137053,,CSG,2
KHNT1N,12.2686,109.2051,,CSG,2
KHNT1R,12.23172001,109.1959501,,CSG,2
KHNT1Z,12.25562701,109.128053,,CSG,2
KHNT25,12.2421331,109.1822579,,CSG,2
KHNT26,12.22520174,109.1833831,,CSG,2
KHNT28,12.26617101,109.19621,,CSG,2
KHNT32,12.20906401,109.201835,,CSG,2
KHNT36,12.2506302,109.1204874,,CSG,2
KHNT3G,12.27834601,109.199733,,CSG,2
KHNT3H,12.25763001,109.17246,,CSG,2
KHNT3K,12.25211201,109.161533,,CSG,2
KHNT3N,12.20702052,109.2052616,,CSG,2
KHNT3Q,12.29023801,109.205394,,CSG,2
KHNT42,12.20433,109.2149476,,CSG,2
KHNT44,12.3646482,109.1943059,,CSG,2
KHNT46,12.2023914,109.2020067,,CSG,2
KHNT4D,12.21645,109.19974,,CSG,2
KHNT4E,12.22711801,109.19824,,CSG,2
KHNT4Z,12.23788682,109.1949919,,CSG,2
KHNT55,12.23558201,109.183919,,CSG,2
KHNT56,12.2193301,109.1953001,,CSG,2
KHNT59,12.2108712,109.1887008,,CSG,2
KHNT60,12.24732201,109.18725,,CSG,2
KHNT62,12.26788503,109.1721217,,CSG,2
KHNT68,12.23434901,109.172642,,CSG,2
KHNT69,12.2411401,109.1602201,,CSG,2
KHNT72,12.2105317,109.19267,,CSG,2
KHNT78,12.29192001,109.176221,,CSG,2
KHNT79,12.2766852,109.1972048,,CSG,2
KHNT82,12.22205642,109.1865607,,CSG,2
KHNT83,12.2408291,109.1906345,,CSG,2
KHNT84,12.24329112,109.1864213,,CSG,2
KHNT88,12.28850301,109.196216,,CSG,2
KHNT90,12.23783023,109.1886646,,CSG,2
KHNT94,12.2775384,109.1844806,,CSG,2
KHNT96,12.2557692,109.15878,,CSG,2
KHVN03,12.77003,109.30425,,CSG,2
KHVN06,12.6712,109.2097,,CSG,2
KHVN21,12.59991,109.17921,,CSG,2
KHVN29,12.69361,109.22722,,CSG,2
KHVN41,12.73268,109.27022,,CSG,2
KHVN55,12.80504,109.33852,,CSG,2
PYDH05,13.01722,109.33051,,CSG,2
PYDH07,12.993115,109.37002,,CSG,2
PYDH08,12.996152,109.310305,,CSG,2
PYDH10,12.98791,109.27635,,CSG,2
PYDH11,12.911037,109.368431,,CSG,2
PYDH12,12.94611,109.33923,,CSG,2
PYDH13,12.95629,109.4121,,CSG,2
PYDH14,12.982067,109.377578,,CSG,2
PYDH17,12.95934,109.40238,,CSG,2
PYDH19,12.97522,109.32653,,CSG,2
PYDH20,12.98856,109.33191,,CSG,2
PYDH21,13.01241,109.29165,,CSG,2
PYDH23,12.99611,109.352565,,CSG,2
PYDH24,13.00134,109.37525,,CSG,2
PYDH28,13.0311,109.33717,,CSG,2
PYDX03,13.29687879,109.0647112,,CSG,2
PYDX04,13.39901,109.1053,,CSG,2
PYDX05,13.3422,109.15032,,CSG,2
PYDX08,13.33919171,109.1711022,,CSG,2
PYDX20,13.3725216,109.0860598,,CSG,2
PYDX23,13.32346431,109.0784358,,CSG,2
PYDX25,13.364473,109.125588,,CSG,2
PYPH01,13.0418,109.10275,,CSG,2
PYPH02,13.056406,109.245334,,CSG,2
PYPH03,13.081167,109.21384,,CSG,2
PYPH07,13.03807,109.257045,,CSG,2
PYPH08,13.024902,109.219833,,CSG,2
PYPH09,13.05668,109.19698,,CSG,2
PYPH10,13.01372,109.11839,,CSG,2
PYPH11,13.09921,109.19386,,CSG,2
PYPH12,13.08322,109.24213,,CSG,2
PYPH13,13.08552,109.27605,,CSG,2
PYPH17,13.06666,109.29008,,CSG,2
PYPH18,13.079425,109.259634,,CSG,2
PYPH19,13.05061,109.27054,,CSG,2
PYPH26,13.010007,109.161929,,CSG,2
PYPY04,13.09618,109.31538,,CSG,2
PYPY05,13.07887,109.29451,,CSG,2
PYPY06,13.089429,109.318326,,CSG,2
PYPY09,13.06397,109.32752,,CSG,2
PYPY10,13.08537,109.29911,,CSG,2
PYPY13,13.050911,109.324931,,CSG,2
PYPY14,13.165977,109.27933,,CSG,2
PYPY20,13.09354,109.32055,,CSG,2
PYPY21,13.09974,109.30299,,CSG,2
PYPY32,13.08665,109.31354,,CSG,2
PYPY33,13.03959,109.31059,,CSG,2
PYPY34,13.06127,109.31473,,CSG,2
PYPY35,13.06963,109.33532,,CSG,2
PYPY38,13.163281,109.29197,,CSG,2
PYPY39,13.11368,109.291289,,CSG,2
PYPY40,13.120221,109.301418,,CSG,2
PYPY42,13.07732,109.30346,,CSG,2
PYPY46,13.09323,109.31645,,CSG,2
PYPY47,13.089928,109.309517,,CSG,2
PYPY49,13.0867,109.3027,,CSG,2
PYPY54,13.10259,109.31369,,CSG,2
PYPY58,13.08827,109.2951,,CSG,2
PYPY59,13.092917,109.299971,,CSG,2
PYPY60,13.131223,109.276418,,CSG,2
PYPY63,13.09155,109.3054,,CSG,2
PYPY66,13.11446,109.28271,,CSG,2
PYPY67,13.096668,109.292926,,CSG,2
PYPY68,13.10766,109.30158,,CSG,2
PYSA05,13.195305,108.964204,,CSG,2
PYSA11,13.1239,109.0689,,CSG,2
PYSA12,13.147542,108.946691,,CSG,2
PYSA13,13.197147,109.111128,,CSG,2
PYSA14,13.085069,108.954368,,CSG,2
PYSA16,13.0624,108.9708,,CSG,2
PYTA01,13.295067,109.233463,,CSG,2
PYTA05,13.339178,109.242915,,CSG,2
PYTA06,13.31995,109.21291,,CSG,2
PYTA07,13.262696,109.252363,,CSG,2
PYTA08,13.3076,109.28092,,CSG,2
PYTA09,13.31682,109.18458,,CSG,2
PYTA10,13.196435,109.234565,,CSG,2
PYTA11,13.250362,109.118627,,CSG,2
PYTA12,13.18456,109.29725,,CSG,2
PYTA13,13.35157,109.27426,,CSG,2
PYTA15,13.225673,109.294264,,CSG,2
PYTA16,13.294215,109.14735,,CSG,2
PYTA19,13.202164,109.275974,,CSG,2
PYTA29,13.33243,109.279147,,CSG,2
PYTA30,13.18262,109.27583,,CSG,2
PYTA32,13.245707,109.254983,,CSG,2
PYTA33,13.35202,109.24627,,CSG,2
PYTH03,12.93147,109.24409,,CSG,2
PYTH05,12.96802,109.24548,,CSG,2
PYTH06,12.94876,109.18937,,CSG,2
PYTH08,12.94556,109.26331,,CSG,2
PYTH09,12.97763,109.20628,,CSG,2
PYTH11,12.98583,109.22869,,CSG,2
PYTH12,12.93258,109.15484,,CSG,2
PYTH16,13.00879,109.21372,,CSG,2
PYTH17,12.99271,109.13042,,CSG,2
VNPOST-HOADA,13.2026596,109.270306,,CSG,2
PYTH01,12.98364,109.09595,,CSG,2
GLAK01,13.95272,108.65778,,CSG,2
GLAK02,13.97381,108.67932,,CSG,2
GLAK03,13.99493,108.65478,,CSG,2
GLAK04,14.09185,108.66287,,CSG,2
GLAK09,13.97773,108.71429,,CSG,2
GLAK10,14.00313,108.68961,,CSG,2
GLAK17,13.97183,108.67151,,CSG,2
GLAP01,13.40359,108.44148,,CSG,2
GLCP05,14.14036,107.95247,,CSG,2
GLCP06,14.17063,107.86704,,CSG,2
GLCP08,14.10399,107.93015,,CSG,2
GLCP10,14.067,107.98912,,CSG,2
GLCP12,14.22729,107.98948,,CSG,2
GLCR02,13.82348,107.89296,,CSG,2
GLCR08,13.74548,107.85749,,CSG,2
GLCR10,13.63252,107.92644,,CSG,2
GLCR19,13.4842,107.87315,,CSG,2
GLCR23,13.791677,108.001437,,CSG,2
GLCR28,13.58029,107.86524,,CSG,2
GLCR34,13.757243,107.87896,,CSG,2
GLCR35,13.82101,107.94535,,CSG,2
GLCS03,13.7604,108.02576,,CSG,2
GLCS04,13.69198,108.02816,,CSG,2
GLCS05,13.73738,108.1184,,CSG,2
GLCS06,13.806316,108.1073,,CSG,2
GLCS15,13.84691,108.05511,,CSG,2
GLCS17,13.579162,108.228008,,CSG,2
GLCS25,13.70529,108.09058,,CSG,2
GLCS28,13.65337,108.09899,,CSG,2
GLCU01,13.547519,108.099326,,CSG,2
GLCU12,13.59004,107.95822,,CSG,2
GLDC02,13.83955,107.80974,,CSG,2
GLDC03,13.79748,107.64458,,CSG,2
GLDC06,13.90064,107.70822,,CSG,2
GLDD02,14.00637,108.20633,,CSG,2
GLDD03,13.988697,108.155696,,CSG,2
GLDD05,14.05867,108.08603,,CSG,2
GLDD06,14.10531,108.11626,,CSG,2
GLDD07,14.1685,108.1408,,CSG,2
GLDD08,13.952179,108.13621,,CSG,2
GLDD14,13.89544,108.04916,,CSG,2
GLDD21,13.878516,108.127397,,CSG,2
GLDP02,13.97861,108.52669,,CSG,2
GLDP09,13.963024,108.6333436,,CSG,2
GLDP11,13.93478,108.60108,,CSG,2
GLIG02,13.93512,107.78781,,CSG,2
GLIG06,13.9725741,107.9565511,,CSG,2
GLIG07,14.04879,107.9422,,CSG,2
GLIG14,13.9146,107.92565,,CSG,2
GLIG17,13.9657,107.59383,,CSG,2
GLIG19,14.0134749,107.6404002,,CSG,2
GLIG20,13.99223,107.84574,,CSG,2
GLIG24,13.938641,107.481644,,CSG,2
GLKP01,13.195388,108.688647,,CSG,2
GLMY05,14.05378,108.29298,,CSG,2
GLMY12,13.98383,108.23298,,CSG,2
GLPK07,13.98773,108.08733,,CSG,2
GLPK09,13.97904,108.05569,,CSG,2
GLPK11,13.97127,108.00814,,CSG,2
GLPK13,13.97138,108.03329,,CSG,2
GLPK18,13.96026,108.00501,,CSG,2
GLPK19,13.99285,108.03925,,CSG,2
GLPK20,13.986849,107.990474,,CSG,2
GLPK23,14.03785,108.01285,,CSG,2
GLPK27,13.96849,107.99265,,CSG,2
GLPK39,14.0413576,107.9773084,,CSG,2
GLPK41,13.9588,108.07334,,CSG,2
GLPK51,14.0286,107.96494,,CSG,2
GLPK54,14.0150989,107.9912269,,CSG,2
GLPK64,13.98039,108.07653,,CSG,2
GLPK68,14.00268,107.98805,,CSG,2
GLPK71,13.87287,107.97798,,CSG,2
GLPK72,13.9366678,108.0083274,,CSG,2
GLPK73,14.00258,108.05047,,CSG,2
GLPK79,13.89914,108.0179,,CSG,2
KTDH02,14.59089,107.91515,,CSG,2
KTDH04,14.46181,107.91134,,CSG,2
KTDH05,14.44153,107.95494,,CSG,2
KTDH06,14.53835,107.91962,,CSG,2
KTDH08,14.50654,108.00968,,CSG,2
KTDH09,14.518508,107.946291,,CSG,2
KTDH15,14.53635,107.95154,,CSG,2
KTDH16,14.478336,107.933168,,CSG,2
KTDH18,14.50071,107.9545,,CSG,2
KTDH22,14.5199,107.91507,,CSG,2
KTDT02,14.66038,107.77502,,CSG,2
KTDT03,14.65549,107.82518,,CSG,2
KTDT04,14.7122658,107.8294426,,CSG,2
KTDT07,14.6315626,107.8488856,,CSG,2
KTDT15,14.65012,107.84242,,CSG,2
KTDT17,14.7280737,107.7528482,,CSG,2
KTKT05,14.31178273,107.9894388,,CSG,2
KTKT10,14.36515,108.00004,,CSG,2
KTKT11,14.30969,107.93188,,CSG,2
KTKT17,14.3448306,107.9252197,,CSG,2
KTKT21,14.2818,107.96845,,CSG,2
KTKT29,14.37494,107.9586,,CSG,2
KTKT30,14.36501,108.00809,,CSG,2
KTKT32,14.377331,108.01404,,CSG,2
KTKT33,14.37196,107.98927,,CSG,2
KTKT35,14.33936,107.98691,,CSG,2
KTKT37,14.34399,108.03759,,CSG,2
KTKT38,14.39586,107.99482,,CSG,2
KTKT39,14.35917,107.98414,,CSG,2
KTKT44,14.357944,108.003443,,CSG,2
KTKT45,14.32868,107.99419,,CSG,2
KTKT48,14.35,108.006,,CSG,2
KTKT50,14.37033,108.0201,,CSG,2
KTKT51,14.380341,107.97553,,CSG,2
KTKT57,14.3491,108.01327,,CSG,2
KTKT60,14.35019,108.02217,,CSG,2
KTKT66,14.33481,107.9959,,CSG,2
KTNH03,14.65709,107.69801,,CSG,2
KTNH08,14.6871,107.7168,,CSG,2
KTNH12,14.69709,107.66606,,CSG,2
KTNH13,14.7059,107.69823,,CSG,2
KTNH17,14.7320628,107.6928822,,CSG,2
KTST03,14.44606,107.78763,,CSG,2
KTST14,14.40478,107.81391,,CSG,2
KTST15,14.3808683,107.8574991,,CSG,2
DGCJ01,12.653557,107.872539,,CSG,2
DGDG04,11.9094684,107.8018066,,CSG,2
DGDG14,12.1480144,107.8362233,,CSG,2
DGDL02,11.900507,107.544217,,CSG,2
DGDL03,11.984295,107.57251,,CSG,2
DGDL04,11.866914,107.492814,,CSG,2
DGDL05,11.9775,107.580943,,CSG,2
DGDL07,11.907693,107.39602,,CSG,2
DGDL09,11.9923505,107.5449604,,CSG,2
DGDL11,11.946333,107.579298,,CSG,2
DGDL13,11.935613,107.539512,,CSG,2
DGDL15,11.96196,107.51798,,CSG,2
DGDL16,12.011,107.526913,,CSG,2
DGDL18,11.95198,107.47943,,CSG,2
DGDL19,11.98278,107.59981,,CSG,2
DGDL22,11.933483,107.433466,,CSG,2
DGDL25,11.93925,107.45791,,CSG,2
DGDL29,12.013514,107.490105,,CSG,2
DGDL30,12.00816,107.56442,,CSG,2
DGDL32,11.876657,107.41516,,CSG,2
DGDL41,11.88509,107.52783,,CSG,2
DGDL43,11.921551,107.416865,,CSG,2
DGDL53,11.935448,107.59987,,CSG,2
DGDM02,12.546357,107.813748,,CSG,2
DGDM04,12.48922,107.72092,,CSG,2
DGDM07,12.521022,107.758327,,CSG,2
DGDM10,12.4540355,107.6563139,,CSG,2
DGDM15,12.356058,107.569135,,CSG,2
DGDM17,12.44853,107.6097,,CSG,2
DGDM22,12.43807,107.661493,,CSG,2
DGDM23,12.464289,107.61384,,CSG,2
DGDM24,12.454767,107.636802,,CSG,2
DGDM31,12.477886,107.699519,,CSG,2
DGDM33,12.399503,107.60869,,CSG,2
DGDM34,12.419883,107.582995,,CSG,2
DGDM35,12.44234,107.63013,,CSG,2
DGDM37,12.42584,107.69453,,CSG,2
DGDM39,12.428508,107.634825,,CSG,2
DGDS02,12.238385,107.615175,,CSG,2
DGDS06,12.21022,107.57992,,CSG,2
DGDS07,12.358941,107.634483,,CSG,2
DGDS08,12.3047125,107.5935425,,CSG,2
DGDS09,12.290028,107.577018,,CSG,2
DGDS10,12.21337,107.542338,,CSG,2
DGDS11,12.290252,107.547573,,CSG,2
DGDS12,12.256882,107.573855,,CSG,2
DGDS14,12.314373,107.619527,,CSG,2
DGDS16,12.32453,107.56636,,CSG,2
DGDS17,12.1482428,107.6394941,,CSG,2
DGDS21,12.113664,107.656217,,CSG,2
DGDS30,12.4200167,107.65397,,CSG,2
DGGN02,11.998121,107.703326,,CSG,2
DGGN04,12.015477,107.685062,,CSG,2
DGGN05,12.054203,107.680233,,CSG,2
DGGN06,11.964421,107.736159,,CSG,2
DGGN07,11.977438,107.648631,,CSG,2
DGGN08,12.00816,107.666797,,CSG,2
DGGN09,11.97162,107.69821,,CSG,2
DGGN11,12.02508,107.740281,,CSG,2
DGGN13,12.033772,107.686682,,CSG,2
DGGN15,12.004822,107.694977,,CSG,2
DGGN17,11.936601,107.748135,,CSG,2
DGGN20,11.983769,107.698118,,CSG,2
DGGN21,11.986447,107.685923,,CSG,2
DGGN22,11.951412,107.702772,,CSG,2
DGGN25,11.99761,107.69206,,CSG,2
DGGN30,11.96764,107.71148,,CSG,2
DGGN40,11.94691,107.6758,,CSG,2
DGKN04,12.431362,107.883978,,CSG,2
DGKN37,12.46132,107.74579,,CSG,2
DGTD02,12.203897,107.48915,,CSG,2
DGTD03,12.247554,107.437643,,CSG,2
DGTD04,12.254765,107.386266,,CSG,2
DGTD05,12.103697,107.484538,,CSG,2
DGTD09,12.18423,107.45027,,CSG,2
DGTD11,12.050451,107.486136,,CSG,2
DLBH02,12.931363,108.264228,,CSG,2
DLBH13,12.81509,108.27232,,CSG,2
DLBH31,12.86139,108.25827,,CSG,2
DLBT04,12.63154,107.998286,,CSG,2
DLBT05,12.657706,108.107314,,CSG,2
DLBT06,12.68236,108.02996,,CSG,2
DLBT07,12.690778,108.06661,,CSG,2
DLBT10,12.66579,108.03123,,CSG,2
DLBT11,12.71978,108.07184,,CSG,2
DLBT14,12.64946,108.01862,,CSG,2
DLBT17,12.68789,108.04289,,CSG,2
DLBT18,12.62536,107.9634,,CSG,2
DLBT1E,12.68783,108.06131,,CSG,2
DLBT1Q,12.68935,108.1131,,CSG,2
DLBT1R,12.69784,108.08816,,CSG,2
DLBT1T,12.61488,107.93372,,CSG,2
DLBT20,12.67664,107.99387,,CSG,2
DLBT22,12.6978,108.02938,,CSG,2
DLBT23,12.71456,108.01606,,CSG,2
DLBT24,12.701491,108.075671,,CSG,2
DLBT25,12.74271,108.1538,,CSG,2
DLBT26,12.6321944,108.0273379,,CSG,2
DLBT29,12.68652,108.09521,,CSG,2
DLBT2H,12.64092,107.99681,,CSG,2
DLBT30,12.65778,108.04707,,CSG,2
DLBT34,12.653292,108.029603,,CSG,2
DLBT36,12.73621,108.14301,,CSG,2
DLBT37,12.61817,108.0102321,,CSG,2
DLBT39,12.614217,107.946967,,CSG,2
DLBT44,12.72156,108.04768,,CSG,2
DLBT45,12.722173,108.091853,,CSG,2
DLBT52,12.68915,108.04834,,CSG,2
DLBT53,12.70516,108.05533,,CSG,2
DLBT54,12.6884,108.035,,CSG,2
DLBT56,12.603598,108.032314,,CSG,2
DLBT57,12.69416,108.04521,,CSG,2
DLBT60,12.63974,108.0151,,CSG,2
DLBT68,12.64551,108.02682,,CSG,2
DLBT70,12.63359,107.98333,,CSG,2
DLBT71,12.73567,108.12624,,CSG,2
DLBT72,12.67028,108.027,,CSG,2
DLBT75,12.68365,108.0597,,CSG,2
DLBT78,12.65902,108.01816,,CSG,2
DLBT80,12.69771,108.05727,,CSG,2
DLBT82,12.67953,108.04331,,CSG,2
DLBT84,12.7104,108.061,,CSG,2
DLBT86,12.67646,108.02686,,CSG,2
DLBT88,12.65822,108.03116,,CSG,2
DLBT89,12.683267,108.00995,,CSG,2
DLCG06,12.8522,108.100367,,CSG,2
DLCG08,12.89577,108.06609,,CSG,2
DLCG10,12.78915,108.014383,,CSG,2
DLCG11,12.76283,108.06857,,CSG,2
DLCG14,12.830697,108.033728,,CSG,2
DLCG30,12.8166,108.071,,CSG,2
DLCG32,12.9595,108.08953,,CSG,2
DLCG33,12.85889,107.97312,,CSG,2
DLCG41,12.89177,108.17996,,CSG,2
DLCK03,12.59915,108.160133,,CSG,2
DLCK09,12.6076812,108.1245741,,CSG,2
DLEH01,13.210478,108.206323,,CSG,2
DLEH02,13.209395,108.307785,,CSG,2
DLEH03,13.223465,108.089773,,CSG,2
DLEH07,13.26726066,108.2903511,,CSG,2
DLEH08,13.174432,108.218662,,CSG,2
DLEH11,13.210228,108.268663,,CSG,2
DLEH13,13.31533,108.1491,,CSG,2
DLEH18,13.20129,108.21557,,CSG,2
DLEH21,13.231676,108.18943,,CSG,2
DLEH27,13.147942,108.128962,,CSG,2
DLEK02,12.876323,108.519368,,CSG,2
DLEK03,12.803688,108.540983,,CSG,2
DLEK04,12.72872,108.55242,,CSG,2
DLEK10,12.84153,108.43094,,CSG,2
DLEK25,12.69601,108.463877,,CSG,2
DLEK27,12.814122,108.518682,,CSG,2
DLEK29,12.8125985,108.4600826,,CSG,2
DLEK30,12.6403801,108.5144039,,CSG,2
DLEK34,12.75627,108.51017,,CSG,2
DLKB14,12.940084,108.23028,,CSG,2
DLKB19,12.9482705,108.2535349,,CSG,2
DLKB22,13.011552,108.152158,,CSG,2
DLKB31,13.045997,108.226398,,CSG,2
DLKB36,12.96256,108.2495,,CSG,2
DLKG02,12.48899,108.29839,,CSG,2
DLKG05,12.50553,108.23848,,CSG,2
DLKG16,12.574827,108.336872,,CSG,2
DLKN03,13.04259,108.3324,,CSG,2
DLKN08,12.9841092,108.4343328,,CSG,2
DLKN14,12.950532,108.306427,,CSG,2
DLKN15,13.11379,108.3287,,CSG,2
DLKN25,12.9287092,108.4170491,,CSG,2
DLKN34,13.0474795,108.3976334,,CSG,2
DLKP03,12.703585,108.1505,,CSG,2
DLKP05,12.76275,108.41395,,CSG,2
DLKP06,12.66254,108.4313,,CSG,2
DLKP07,12.71014,108.43604,,CSG,2
DLKP11,12.69252,108.38369,,CSG,2
DLKP14,12.702408,108.197138,,CSG,2
DLKP25,12.710978,108.289547,,CSG,2
DLKP32,12.70365,108.32346,,CSG,2
DLKP37,12.74423,108.37342,,CSG,2
DLKP38,12.5817425,108.4300584,,CSG,2
DLLK02,12.406426,108.199624,,CSG,2
DLLK04,12.43176,108.20964,,CSG,2
DLBD01,12.84513,107.857798,,CSG,2
DLBD04,12.74878,108.00867,,CSG,2
