Name,lat1,lon1,lat2,lon2,Desc
TT Quảng Ngãi (mới)-PC03,15.12304,108.82559,15.12274,108.8181,FO DT#MBF#QNQN41-QNQN22
PC03-QNQN2J,15.12274,108.8181,15.132932,108.795251,FO DT#MBF#QNQN22-QNQN2J
Nghĩa Lộ-PC07,15.12072,108.78696,15.12796,108.7873,FO thuê#CMC#QNQN12-QNQN08
PC07-khối phòng CAT KV P.NL,15.12796,108.7873,15.12811,108.79552,FO thuê#CMC#QNQN08-QNQN31
PC07-QNQN63,15.12796,108.7873,15.14384,108.78564,FO thuê#CMC#QNQN08-QNQN63
QNQN51-Nghĩa Giang,15.12125,108.78855,15.09571,108.78259,FO thuê#FFC#QNQN51-QNQN10
QNTN23-Nghĩa Giang,15.09048,108.79627,15.09571,108.78259,FO DT#MBF#QNTN23-QNQN10
Nghĩa Giang-QNQN2J,15.09571,108.78259,15.132932,108.795251,FO DT#MBF#QNQN10-QNQN2J
QNQN15-Nghĩa Lộ,15.12444,108.77788,15.12072,108.78696,FO thuê#CMC#QNQN15-QNQN12
Nghĩa Lộ-QNQN50,15.12072,108.78696,15.12592,108.78827,FO thuê#CMC#QNQN12-QNQN50
"Khối Phòng PA08,PA05-QNQN45",15.11382,108.7964,15.11456,108.7962,FO thuê#CMC#QNQN09-QNQN45
"Khối Phòng PA08,PA05-QNQN46",15.11382,108.7964,15.12132,108.79524,FO thuê#CMC#QNQN09-QNQN46
"Khối Phòng PA08,PA05-QNQN55",15.11382,108.7964,15.10853,108.79265,FO thuê#CMC#QNQN09-QNQN55
"QNQN18-Khối Phòng PA08,PA05",15.11905,108.79941,15.11382,108.7964,FO thuê#FFC#QNQN18-QNQN09
"Khối Phòng PA08,PA05-PA03",15.11382,108.7964,15.12074,108.7989,FO DT#MBF#QNQN09-QNQN37
Trung tâm HLBD NV- PX01-Cẩm Thành,15.12194,108.817,15.11488,108.81338,FO DT#MBF#QNQN43-QNQN19
Cẩm Thành-QNQN35,15.11488,108.81338,15.13094,108.80621,FO DT#MBF#QNQN19-QNQN35
QNTN04-An Phú,15.09575,108.87724,15.12683,108.88441,FO thuê#FFC#QNTN04-QNQN2D
An Phú-QNQN26,15.12683,108.88441,15.11033,108.84444,FO thuê#FFC#QNQN2D-QNQN26
QNQN66-An Phú,15.134818,108.880393,15.12683,108.88441,FO thuê#FFC#QNQN66-QNQN2D
QNQN2G-An Phú,15.12609,108.87932,15.12683,108.88441,FO thuê#FFC#QNQN2G-QNQN2D
QNQN2H-An Phú,15.12614,108.85972,15.12683,108.88441,FO thuê#FFC#QNQN2H-QNQN2D
QNQN67-An Phú,15.12467,108.86877,15.12683,108.88441,FO thuê#FFC#QNQN67-QNQN2D
QNQN38-PC08,15.1052,108.8112,15.10006,108.8068,FO thuê#FFC#QNQN38-QNQN25
TTCMKV Tư Nghĩa-PC08,15.08352,108.8265,15.10006,108.8068,FO DT#MBF#QNTN_Newsite1-QNQN25
PC08-QNQN03,15.10006,108.8068,15.11312,108.8081,FO DT#MBF#QNQN25-QNQN03
PC08-QNQN2L,15.10006,108.8068,15.107173,108.802827,FO DT#MBF#QNQN25-QNQN2L
TT Quảng Ngãi (mới)-QNQN59,15.12304,108.82559,15.11917,108.8368,FO thuê#CMC#QNQN41-QNQN59
QNQN07-TT Quảng Ngãi (mới),15.13104,108.84247,15.12304,108.82559,FO DT#MBF#QNQN07-QNQN41
QNQN05-PA03,15.12261,108.80157,15.12074,108.7989,FO thuê#FFC#QNQN05-QNQN37
PA03-QNQN2J,15.12074,108.7989,15.132932,108.795251,FO DT#MBF#QNQN37-QNQN2J
QNQN53-Trung tâm HLBD NV- PX01,15.11382,108.82013,15.12194,108.817,FO thuê#FFC#QNQN53-QNQN43
TTCMKV Tư Nghĩa-Trung tâm HLBD NV- PX01,15.08352,108.8265,15.12194,108.817,FO DT#MBF#QNTN_Newsite1-QNQN43
khối phòng CAT KV P.NL-QNQN2J,15.12811,108.79552,15.132932,108.795251,FO thuê#CMC#QNQN31-QNQN2J
QNQN90-Tịnh Khê,15.20055,108.83577,15.18297,108.85261,FO thuê#CMC#QNQN90-QNQN81
Tịnh Khê-QNQN78,15.18297,108.85261,15.187291,108.885475,FO thuê#CMC#QNQN81-QNQN78
QNQN2N-Tịnh Khê,15.1844,108.8397,15.18297,108.85261,FO DT#MBF#QNQN2N-QNQN81
QNQN80-Trương Quang Trọng,15.15256,108.78601,15.15547,108.79689,FO thuê#CMC#QNQN80-QNQN94
Trương Quang Trọng-QNST02,15.15547,108.79689,15.20067,108.79055,FO thuê#CMC#QNQN94-QNST02
QNST36-PC10,15.13794,108.7793,15.14859,108.7971,FO thuê#CMC#QNST36-QNQN82
PC10-QNST10,15.14859,108.7971,15.1764373,108.7914256,FO thuê#CMC#QNQN82-QNST10
QNST02-Thọ Phong,15.20067,108.79055,15.2163,108.76149,FO thuê#CMC#QNST02-QNST08
Thọ Phong-QNST46,15.2163,108.76149,15.24031,108.74738,FO thuê#CMC#QNST08-QNST46
QNST64-Thọ Phong,15.24004,108.76299,15.2163,108.76149,FO thuê#CMC#QNST64-QNST08
QNST46-Thọ Phong,15.24031,108.74738,15.2163,108.76149,FO thuê#TPComs#QNST46-QNST08
Sơn Tịnh-QNST25,15.15466,108.7366,15.19974,108.76285,FO thuê#CMC#QNST07-QNST25
QNST47-Sơn Tịnh,15.15761,108.76909,15.15466,108.7366,FO thuê#CMC#QNST47-QNST07
Trà Giang-QNTN09,15.1323,108.71287,15.137501,108.691212,FO thuê#FFC#QNTN06-QNTN09
QNTN36-Trà Giang,15.12321,108.70959,15.1323,108.71287,FO thuê#FFC#QNTN36-QNTN06
QNTN20-Trà Giang,15.144255,108.728825,15.1323,108.71287,FO thuê#FFC#QNTN20-QNTN06
"PC11 (X. Nghĩa Kỳ, H. Tư Nghĩa)-Trà Giang",15.11711,108.7462,15.1323,108.71287,FO DT#MBF#QNTN66-QNTN06
QNTN38-Vệ Giang,15.030881,108.839769,15.04918,108.8491,FO DT#MBF#QNTN38-QNTN12
Vệ Giang-QNTN_NEWSITE2,15.04918,108.8491,15.05898,108.84332,FO DT#MBF#QNTN12-QNTN_NEWSITE2
QNMD20-Vệ Giang,15.02875,108.858955,15.04918,108.8491,FO DT#MBF#QNMD20-QNTN12
"QNTN40-PC11 (X. Nghĩa Kỳ, H. Tư Nghĩa)",15.11258,108.73561,15.11711,108.7462,FO thuê#FFC#QNTN40-QNTN66
"QNTN26-PC11 (X. Nghĩa Kỳ, H. Tư Nghĩa)",15.11727,108.75462,15.11711,108.7462,FO thuê#FFC#QNTN26-QNTN66
"PC11 (X. Nghĩa Kỳ, H. Tư Nghĩa)-QNTN10",15.11711,108.7462,15.094146,108.75043,FO thuê#FFC#QNTN66-QNTN10
QNQN2B-Tư Nghĩa,15.11337,108.8636,15.09092,108.82178,FO thuê#FFC#QNQN2B-QNTN39
QNTN08-Tư Nghĩa,15.093257,108.849189,15.09092,108.82178,FO thuê#FFC#QNTN08-QNTN39
CAT TT Huế mới-HUPV01,16.47699,107.6256,16.54695,107.63797,FO DT#MBF#HUPV08-HUPV09
TTCMKV Phú Vang-HUPLMA02,16.44,107.7165,16.269802,107.8984,FO DT#MBF#HUPV48-HUPLMA02
TTCMKV Phú Lộc-HUPLMA01,16.277,107.8626,16.339514,107.743756,FO DT#MBF#HUPLMA02-HUHTMA01
TTCMKV Hương Thủy-HUPV08,16.4092,107.6814,16.49516,107.62916,FO DT#MBF#HUHT01-HUTH2N
TTCMKV Quảng Điền-HUHA09,16.48623,107.49847,16.48623,107.49847,FO DT#MBF#HUHA01-HUHA08
TTCMKV Phong Điền-TTCMKV Quảng Điền,16.5703,107.3823,16.56874,107.5136,FO DT#MBF#TTCMKV Phong Điền-TTCMKV Quảng Điền
PK02-HUHU1K,16.46507,107.5959,16.462433,107.59441,FO thuê#PITC#HUTH89-HUHU1K
Phú Xuân-HUHU21,16.4873,107.5877,16.48302,107.5866,FO thuê#PITC#HUPX23-HUHU21
PA07-HUPV08,16.49574,107.5986,16.49516,107.62916,FO thuê#PITC#HUTH2N-HUPV08
PC01-HUHT25,16.47548,107.6031,16.476389,107.60625,FO thuê#PITC#HUTH1M-HUHT25
PC08 (CS1)-HUHU92,16.45136,107.6125,16.45792,107.59661,FO thuê#PITC#HUTH05-HUHU92
PC06 (54 Hùng Vương)-HUHU02,16.46196,107.5961,16.464639,107.589694,FO thuê#PITC#HUTH01-HUHU02
Trung tâm SHLX PC08-HUHA33,16.40444,107.6318,16.37601,107.56237,FO thuê#PITC#HUHT27-HUHA33
PC04 (trung tâm cái nghiện)-HUHA01,16.42841,107.5107,16.5252,107.47588,FO thuê#PITC#HUHA09-HUHA01
PC07 (52 Hùng Vương)-HUHU1K,16.4625,107.5951,16.462433,107.59441,FO thuê#PITC#HUTH48-HUHU1K
Nhà Ga Sân bay Phú Bài-HUHT28,16.39632,107.7031,16.39312,107.60934,FO thuê#PITC#HUHT24-HUHT28
Nguyễn Thái Học-HUHU1K,16.46768,107.595,16.462433,107.59441,FO thuê#PITC#HUTH49-HUHU1K
Phong Quảng-HUHA27,16.66898,107.4792,16.59592,107.57578,FO thuê#PITC#HUQD06-HUHA27
Hương Trà-HUHA21,16.5235,107.4753,16.49953,107.44453,FO thuê#PITC#HUHA01-HUHA21
Đan Điền-HUHA01,16.53095,107.4919,16.5252,107.47588,FO thuê#PITC#HUQD08-HUHA01
Kim Trà-HUHA08,16.4913,107.5208,16.50409,107.51433,FO thuê#PITC#HUHA35-HUHA08
Hương An-HUHA35,16.4687,107.5243,16.48894,107.52013,FO thuê#PITC#HUPX18-HUHA35
Kim Long-HUHA05,16.4395,107.5244,16.45876,107.52106,FO thuê#PITC#HUPX73-HUHA05
Hóa Châu-HUPV01,16.5544,107.5804,16.54695,107.63797,FO thuê#PITC#HUTH98-HUPV01
Mỹ Thượng-HUPV09,16.5046,107.6264,16.48118,107.68446,FO thuê#PITC#HUPV08-HUPV09
Dương Nỗ-HUPV19,16.5127,107.5997,16.5376,107.59998,FO thuê#PITC#HUTH1F-HUPV19
Thuận An-HUPV16,16.54379,107.6362,16.53545,107.6181,FO thuê#PITC#HUTH1E-HUPV16
An Cựu-HUHU79,16.4588,107.6088,16.46218,107.60086,FO thuê#PITC#HUTH53-HUHU79
Phú Hồ-HUHT19,16.45432,107.6804,16.44568,107.64968,FO thuê#PITC#HUPV27-HUHT19
Vỹ Dạ-HUHU94,16.4783,107.5993,16.47032,107.59989,FO thuê#PITC#HUTH30-HUHU94
Thanh Thủy (CS1)-HUHT18,16.4431,107.6164,16.46042,107.61993,FO thuê#PITC#HUHT32-HUHT18
Hương Thủy-HUHT32,16.4092,107.6814,16.43964,107.614,FO thuê#PITC#HUHT15-HUHT32
Thủy Xuân-HUHU1K,16.4447,107.5441,16.462433,107.59441,FO thuê#PITC#HUTH35-HUHU1K
Bình Điền-HUHU86,16.34926,107.5051,16.43848,107.59922,FO thuê#PITC#HUPX72-HUHU86
Thanh Thủy (CS2)-HUHU08,16.4432,107.6205,16.44969,107.60714,FO thuê#PITC#HUHT12-HUHU08
HUHU60-CAT Huế mới,16.48497,107.56901,16.47699,107.6256,FO thuê#PITC#HUHU60-HUHU88
Hóa Châu-Hóa Châu,16.47512,107.56109,16.5544,107.5804,FO thuê#PITC#HUHA06-HUQD10
HUHT25-PC01,16.476389,107.60625,16.47548,107.6031,FO thuê#PITC#HUPV34-HUHT25
HUHT25-PC01,16.476389,107.60625,16.47548,107.6031,FO thuê#PITC#HUHT25-HUHU58
HUHU86-Thủy Xuân,16.43848,107.59922,16.4447,107.5441,FO thuê#PITC#HUHU86-HUHT32
HUHU99-CAT Huế mới,16.45983,107.60544,16.47699,107.6256,FO thuê#PITC#HUHU99-HUHU79
PC11-PC11,16.42334,107.5887,16.42334,107.5887,FO thuê#PITC#HUHU27-HUHU35
Quảng Điền-HUHA27,16.56874,107.5136,16.59592,107.57578,FO thuê#PITC#HUQD06-HUHA27
Thủy Xuân-HUHU49,16.4447,107.5441,16.435611,107.565278,FO thuê#PITC#HUHT32-HUHU49
CAT Huế mới-HUHU03,16.47699,107.6256,16.46536,107.56277,FO thuê#PITC#HUHU88-HUHU03
CAT Huế mới-HUHU1D,16.47699,107.6256,16.47696,107.56467,FO thuê#PITC#HUHU60-HUHU1D
Phú Xuân-HUHU1N,16.4873,107.5877,16.475679,107.579793,FO thuê#PITC#HUHU74-HUHU1N
HUQD15-Quảng Điền,16.61121,107.54668,16.56874,107.5136,FO thuê#PITC#HUQD15-HUQD02
HUHU82-Thuận Hóa,16.45435,107.59201,16.4514,107.5892,FO thuê#PITC#HUHU82-HUHU38
HUHU86-Thủy Xuân,16.43848,107.59922,16.4447,107.5441,FO thuê#PITC#HUHU86-HUHU47
HUHU17-PC11,16.460556,107.588222,16.42334,107.5887,FO thuê#PITC#HUHU17-HUHU51
HUHU49-Thủy Xuân,16.435611,107.565278,16.4447,107.5441,FO thuê#PITC#HUHU49-HUHU57
HUHU60-CAT Huế mới,16.47512,107.56109,16.47699,107.6256,FO thuê#PITC#HUHU60-HUHU59
HUHU89-PC11,16.45382,107.57707,16.42334,107.5887,FO thuê#PITC#HUHU89-HUHU63
HUHU88-CAT Huế mới,16.46525,107.56901,16.47699,107.6256,FO thuê#PITC#HUHU88-HUHU3U
HUHU12-Quảng Điền,16.48497,107.56901,16.56874,107.5136,FO thuê#PITC#HUHU12-HUHU2D
HUHU60-CAT Huế mới,16.47512,107.56109,16.47699,107.6256,FO thuê#PITC#HUHU60-HUHU93
Quảng Điền-HUHU33,16.56874,107.5136,16.4975,107.563,FO thuê#PITC#HUHU67-HUHU33
Phong Quảng-HUPD59,16.66898,107.4792,16.68336,107.41351,FO thuê#PITC#HUPD05-HUPD59
Quảng Điền-HUQD26,16.56874,107.5136,16.5486,107.50362,FO thuê#PITC#HUQD08-HUQD26
Quảng Điền-HUQD11,16.56874,107.5136,16.53978,107.49397,FO thuê#PITC#HUQD08-HUQD11
Hương Thủy-HUHT48,16.4092,107.6814,16.39594,107.62514,FO thuê#PITC#HUHT27-HUHT48
HUHU70-Phú Xuân,16.46085,107.55659,16.4873,107.5877,FO thuê#PITC#HUHU70-HUHU2X
CAT Huế mới-HUHU41,16.47699,107.6256,16.469694,107.569556,FO thuê#PITC#HUHU88-HUHU41
CAT Huế mới-HUHU3T,16.47699,107.6256,16.4713509,107.57297,FO thuê#PITC#HUHU41-HUHU3T
CAT Huế mới-HUHU09,16.47699,107.6256,16.47542,107.56889,FO thuê#PITC#HUHU3T-HUHU09
HUHU09-CAT Huế mới,16.47542,107.56889,16.47699,107.6256,FO thuê#PITC#HUHU09-HUHU1V
HUHU1V-CAT Huế mới,16.473798,107.56476,16.47699,107.6256,FO thuê#PITC#HUHU1V-HUHU60
HUQD30-Phú Xuân,16.5567,107.539,16.4873,107.5877,FO thuê#PITC#HUHU2R-HUHU70
HUPL76-Hóa Châu,16.37535,107.86373,16.5544,107.5804,FO thuê#PITC#HUQD30-HUQD10
HUPL85-Phú Lộc,16.35537,107.89708,16.277,107.8626,FO thuê#PITC#HUPL76-HUPL23
HUHA03-Phú Lộc,16.505,107.574222,16.277,107.8626,FO thuê#PITC#HUPL85-HUPL06
Quảng Điền-Quảng Điền,16.56874,107.5136,16.56874,107.5136,FO thuê#PITC#HUHA03-HUHU67
Kim Trà-HUHA09,16.4913,107.5208,16.48623,107.49847,FO thuê#PITC#HUHA55-HUHA09
Quảng Điền-HUHU12,16.48497,107.56901,16.48497,107.56901,FO thuê#PITC#HUHA56-HUHU12
PC11-HUHU35,16.44311,107.58189,16.44311,107.58189,FO thuê#PITC#HUHU20-HUHU35
PC01-HUHU58,16.476861,107.597694,16.476861,107.597694,FO thuê#PITC#HUHU2Y-HUHU58
CAT Huế mới-HUHUMA01,16.481683,107.555913,16.481683,107.555913,FO thuê#PITC#HUHU3G-HUHUMA01
PC11-HUHU17,16.460556,107.588222,16.460556,107.588222,FO thuê#PITC#HUHU3J-HUHU17
CAT Huế mới-HUHU99,16.45983,107.60544,16.45983,107.60544,FO thuê#PITC#HUHU3M-HUHU99
HUHU42-Phú Xuân,16.47144,107.587,16.4873,107.5877,FO thuê#PITC#HUHU42-HUHU64
HUPL75-Chân Mây_Lăng Cô,16.28224,107.97319,16.2408,108.0784,FO thuê#PITC#HUPL75-HUPL03
HUPV49-Thuận An,16.51874,107.59314,16.54379,107.6362,FO thuê#PITC#HUPV49-HUPV04
HUPV55-Phú Vang,16.48612,107.63836,16.44,107.7165,FO thuê#PITC#HUPV55-HUPV08
HUQD18-Quảng Điền,16.56605,107.50242,16.56874,107.5136,FO thuê#PITC#HUQD18-HUQD08
HUQD21-Quảng Điền,16.63416,107.5269,16.56874,107.5136,FO thuê#PITC#HUQD21-HUQD06
HUHU3L-Phú Xuân,16.45988,107.56071,16.4873,107.5877,FO thuê#PITC#HUHU3L-HUHU70
HUHU98-PC11,16.462061,107.586992,16.42334,107.5887,FO thuê#PITC#HUHU98-HUHU17
HUQD15-Quảng Điền,16.61121,107.54668,16.56874,107.5136,FO thuê#PITC#HUQD15-HUHA27
HUHT42-Hương Thủy,16.378465,107.590175,16.4092,107.6814,FO thuê#PITC#HUHT42-HUHT28
HUHU32-Phú Xuân,16.47476,107.57679,16.4873,107.5877,FO thuê#PITC#HUHU32-HUHU74
HUQD19-Quảng Điền,16.61322,107.46735,16.56874,107.5136,FO thuê#PITC#HUQD19-HUQD25
HUHA50-Hương Trà,16.51332,107.45016,16.5235,107.4753,FO thuê#PITC#HUHA50-HUHA21
HUHT36-Thủy Xuân,16.42364,107.56673,16.4447,107.5441,FO thuê#PITC#HUHT36-HUHU49
HUHU23-Quảng Điền,16.48042,107.57292,16.56874,107.5136,FO thuê#PITC#HUHU23-HUHU56
HUHU2B-Hương Thủy,16.451587,107.603839,16.4092,107.6814,FO thuê#PITC#HUHU2B-HUHU08
HUHU2D-Quảng Điền,16.48087,107.56986,16.56874,107.5136,FO thuê#PITC#HUHU2D-HUHU12
HUHU31-PC01,16.48113,107.597,16.47548,107.6031,FO thuê#PITC#HUHU31-HUPV34
HUHU54-CAT Huế mới,16.460306,107.593472,16.47699,107.6256,FO thuê#PITC#HUHU54-HUHU1K
HUHU84-PC01,16.47566,107.59565,16.47548,107.6031,FO thuê#PITC#HUHU84-HUPV34
HUPL69-Hương Thủy,16.32873,107.78561,16.4092,107.6814,FO thuê#PITC#HUPL69-HUPL10
HUPL71-Phú Lộc,16.39692,107.84841,16.277,107.8626,FO thuê#PITC#HUPL71-HUPL23
HUPV40-Phú Vang,16.48409,107.66801,16.44,107.7165,FO thuê#PITC#HUPV40-HUPV09
HUQD22-Quảng Điền,16.61971,107.53406,16.56874,107.5136,FO thuê#PITC#HUQD22-HUQD06
HUQD23-Quảng Điền,16.63571,107.50407,16.56874,107.5136,FO thuê#PITC#HUQD23-HUQD06
HUPD69-Phong Dinh,16.57362,107.35367,16.66089,107.3833,FO thuê#PITC#HUPD69-HUPD02
HUPX83-Quảng Điền,16.49626,107.5751,16.56874,107.5136,FO thuê#PITC#HUPX83-HUPX24
HUPL92-Phú Lộc,16.3816,107.8501,16.277,107.8626,FO thuê#PITC#HUPL92-HUPL23
HUPD70-Phong Dinh,16.57375,107.38503,16.66089,107.3833,FO thuê#PITC#22HU002-HUPD19
HUPX43-CAT Huế mới,16.47857,107.56806,16.47699,107.6256,FO thuê#PITC#HUHU2K-HUHU1D
HUHA01-CAT Huế mới,16.5252,107.47588,16.47699,107.6256,FO thuê#PITC#HUHA01-HUHA20
HUHA34-Kim Long,16.45156,107.5304,16.4395,107.5244,FO thuê#PITC#HUHA34-HUHA05
HUHT15-CAT Huế mới,16.42381,107.6514,16.47699,107.6256,FO thuê#PITC#HUHT15-HUHT05
HUHTMA01-Hương Thủy,16.4112,107.674,16.4092,107.6814,FO thuê#PITC#HUHTMA01-HUHT16
HUPV20-Phú Vang,16.52614,107.70167,16.44,107.7165,FO thuê#PITC#HUPV20-HUPV05
HUPV18-Dương Nỗ,16.49246,107.60472,16.5127,107.5997,FO thuê#PITC#HUPV18-HUPV30
HUQD10-Hóa Châu,16.55901,107.52924,16.5544,107.5804,FO thuê#PITC#HUQD10-HUQD17
PYDH09-Sơn Thành,13.034347,109.297636,12.984385,109.095316,FO thuê#VNPT#PYDH09-PYTH01
Sơn Thành-TT2 Tuy Hòa,12.984385,109.095316,13.09474,109.293,FO thuê#VNPT#PYTH01-PYPY01
PYSA10-Phú Hòa,13.06365,109.02528,13.0231,109.207,FO thuê#VNPT#PYSA10-PYPH04
Phú Hòa-TT2 Tuy Hòa,13.0231,109.207,13.09474,109.293,FO thuê#VNPT#PYPH04-PYPY01
VNPOST Hòa Đa-Tuy An Bắc,13.20203,109.27016,13.308276,109.215649,FO thuê#VNPT#VNPOST Hòa Đa-PYTA14
Tuy An Bắc-Đồng Xuân,13.308276,109.215649,13.3773,109.1081,FO thuê#VNPT#PYTA14-PYDX01
Đồng Xuân-PYSA09,13.3773,109.1081,13.2048,109.0634,FO thuê#VNPT#PYDX01-PYSA09
PYSA09-TT2 Tuy Hòa,13.2048,109.0634,13.09474,109.293,FO thuê#VNPT#PYSA09-PYPY01
DLKB04-Pơng Drang,12.975388,108.239222,12.97057,108.2454,FO thuê#VNPT#DLKB04-DLKB36
DLBT13-Tân Lập,12.64495,108.079933,12.65451,108.1073,FO thuê#VNPT#DLBT13-DLBT05
DLBT2V-Tân An,12.697356,108.072389,12.69684,108.0724,FO thuê#VNPT#DLBT2V-DLBT24
DLBT97-Tân Lập,12.67132,108.09959,12.65451,108.1073,FO thuê#VNPT#DLBT97-DLBT05
DLEH35-Dliê Ya,13.13788,108.30443,13.11643,108.3293,FO thuê#VNPT#DLEH35-DLKN15
DLKB21-Krông Búk,13.04281,108.19348,13.03864,108.2186,FO thuê#VNPT#DLKB21-DLKB31
DLBT2X-Tân Lập,12.656512,108.122707,12.65451,108.1073,FO thuê#VNPT#DLBT2X-DLBT05
DLKN01-KRông Năng,12.95247,108.34291,12.951746,108.34468,FO thuê#VNPT#DLKN01-DLKN27
DLCG28-Ea M’Droh,12.83875,107.94651,12.86058,107.9652,FO thuê#VNPT#DLCG28-DLCG33
DLCG45-Cư M’gar,12.8589,108.12099,12.85251,108.1049,FO thuê#VNPT#DLCG45-DLCG06
DLEH55-Ea Hiao,13.237291,108.296399,13.26653,108.2872,FO thuê#VNPT#DLEH55-DLEH07
DLCG16-Ea M’Droh,12.896765,107.94482,12.86058,107.9652,FO thuê#VNPT#DLCG16-DLCG33
DLBH27-Buôn Hồ,12.9099,108.26515,12.916187,108.26651,FO thuê#VNPT#DLBH27-DLBH15
DLBT1F-PC08,12.693274,108.055156,13.071469,109.275869,FO thuê#VNPT#DLBT1F-DLBT80
DLBT43-Thành Nhất,12.68948,108.01239,12.68287,108.0158,FO thuê#VNPT#DLBT43-DLBT89
DLBT2F-PK02,12.70708,108.04527,13.14724,109.2846,FO thuê#VNPT#DLBT2F-DLBT53
DLBT2J-Tân An,12.70474,108.08224,12.69684,108.0724,FO thuê#VNPT#DLBT2J-DLBT24
DLCG49-Cư M’gar,12.83685,108.08927,12.85251,108.1049,FO thuê#VNPT#DLCG49-DLCG06
DLEH22-Ea Hiao,13.26235,108.27593,13.26653,108.2872,FO thuê#VNPT#DLEH22-DLEH07
DLCG04-Ea M’Droh,12.874635,107.987798,12.86058,107.9652,FO thuê#VNPT#DLCG04-DLCG33
DLCG27-Ea M’Droh,12.8385734,107.9832697,12.86058,107.9652,FO thuê#VNPT#DLCG27-DLCG33
DLCK02-Cư Kuin,12.55275,108.175533,12.55998,108.1639,FO thuê#VNPT#DLCK02-DLCK11
DLCK30-Cư Kuin,12.57712,108.16603,12.55998,108.1639,FO thuê#VNPT#DLCK30-DLCK11
DLEK50-Ea Kar,12.80792,108.43335,12.81206,108.4837,FO thuê#VNPT#DLEK50-DLEK01
DLKN18-KRông Năng,12.9566265,108.3327644,12.951746,108.34468,FO thuê#VNPT#DLKN18-DLKN27
DLKN42-Dliê Ya,13.13766,108.3298,13.11643,108.3293,FO thuê#VNPT#DLKN42-DLKN15
DLKN47-Dliê Ya,13.09118,108.34029,13.11643,108.3293,FO thuê#VNPT#DLKN47-DLKN15
"DLKP64-Cơ sở cai nghiện (X. Tân Tiến, H. Kron Pắc)",12.6752961,108.3412936,12.65602,108.3431,FO thuê#VNPT#DLKP64-DLKP17
DLCG26-Cư M’gar,12.886938,108.108867,12.85251,108.1049,FO thuê#VNPT#DLCG26-DLCG06
DLKB38-Krông Búk,13.06275,108.22011,13.03864,108.2186,FO thuê#VNPT#DLKB38-DLKB31
DLBH11-Buôn Hồ,12.903898,108.262718,12.916187,108.26651,FO thuê#VNPT#DLBH11-DLBH15
DLBT82-TT1 Đăk Lăk,12.67953,108.04331,12.6843,108.0528,FO thuê#CMC#DLBT82-DLBT09
DLBT54-Trại tạm giam Buôn Mê Thuột,12.6884,108.035,12.71203,108.0661,FO thuê#CMC#DLBT54-DLBT84
Trại tạm giam Buôn Mê Thuột-PC08,12.71203,108.0661,13.071469,109.275869,FO thuê#CMC#DLBT84-DLBT80
PC08-TT1 Đăk Lăk,13.071469,109.275869,12.6843,108.0528,FO thuê#CMC#DLBT80-DLBT09
TT1 Đăk Lăk-DLBT30,12.6843,108.0528,12.65778,108.04707,FO thuê#CMC#DLBT09-DLBT30
TT1 Đăk Lăk-DLBT26,12.6843,108.0528,12.6321944,108.0273379,FO thuê#CMC#DLBT09-DLBT26
DLBT07-TT1 Đăk Lăk,12.690778,108.06661,12.6843,108.0528,FO thuê#CMC#DLBT07-DLBT09
DLKN08-KRông Năng,12.984655,108.434933,12.951746,108.34468,FO thuê#CMC#DLKN08-DLKN27
Ea Tul-DLEH27,12.9107,108.1902,13.147942,108.128962,FO thuê#CMC#DLCG03-DLEH27
Buôn Hồ-DLBH10,12.916187,108.26651,12.9208963,108.2648507,FO thuê#CMC#DLBH15-DLBH10
PC08-DLBT2K,13.071469,109.275869,12.6993,108.0517,FO thuê#CMC#DLBT80-DLBT2K
Buôn Ma Thuột-DLBT96,12.712313,108.06892,12.73505,108.078,FO thuê#CMC#DLBT11-DLBT96
Krông Búk-DLKB30,13.03864,108.2186,13.05126,108.2152,FO thuê#CMC#DLKB31-DLKB30
Pơng Drang-DLKB19,12.97057,108.2454,12.9482705,108.2535349,FO thuê#CMC#DLKB36-DLKB19
Krông Búk-Cư Pơng,13.03864,108.2186,13.00979,108.1509,FO thuê#CMC#DLKB31-DLKB22
Pơng Drang-Krông Búk,12.97057,108.2454,13.03864,108.2186,FO thuê#CMC#DLKB36-DLKB31
DLKB14-Pơng Drang,12.940084,108.23028,12.97057,108.2454,FO thuê#CMC#DLKB14-DLKB36
DLKN03-KRông Năng,13.04259,108.3324,12.951746,108.34468,FO thuê#CMC#DLKN03-DLKN27
Buôn Hồ-DLEH08,12.916187,108.26651,13.174432,108.218662,FO thuê#CMC#DLBH15-DLEH08
DLKN14-KRông Năng,12.950532,108.306427,12.951746,108.34468,FO thuê#CMC#DLKN14-DLKN27
Buôn Hồ-DLKN14,12.916187,108.26651,12.950532,108.306427,FO thuê#CMC#DLBH15-DLKN14
Dliê Ya-KRông Năng,13.11643,108.3293,12.951746,108.34468,FO thuê#CMC#DLKN15-DLKN27
Ea Hiao-Dliê Ya,13.26653,108.2872,13.11643,108.3293,FO thuê#CMC#DLEH07-DLKN15
DLEH18-Ea Hiao,13.20129,108.21557,13.26653,108.2872,FO thuê#CMC#DLEH18-DLEH07
Buôn Hồ-DLEH18,12.916187,108.26651,13.20129,108.21557,FO thuê#CMC#DLBH15-DLEH18
Buôn Hồ-DLKN02,12.916187,108.26651,12.8819829,108.3861617,FO thuê#CMC#DLBH15-DLKN02
